movieId,moviePoster,movieTitle,movieReleaseYear,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,id,overview,vote_average,vote_count
728,https://images-na.ssl-images-amazon.com/images/M/MV5BMDUwN2E1ODMtMjRiMS00Yzk0LTk1MWYtZjE4M2I5NzcyMmI4XkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,Junior,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18220.0,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.",4.7,381.0
729,https://images-na.ssl-images-amazon.com/images/M/MV5BYjU5NDMyNjUtNmFiNi00NWNhLWFhMmUtNjJlYzEwYzM4YzViXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg,Nell,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9905.0,"In a remote woodland cabin, a small town doctor discovers Nell - a beautiful young hermit woman with many secrets.",6.1,128.0
731,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MTM0MjE1Nl5BMl5BanBnXkFtZTcwOTcwMzEyMQ@@..jpg,"Corrina, Corrina",1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,41580.0,"When Manny Singer's wife dies, his young daughter Molly becomes mute and withdrawn. To help cope with looking after Molly, he hires sassy housekeeper Corrina Washington, who coaxes Molly out of her shell and shows father and daughter a whole new way of life. Manny and Corrina's friendship delights Molly and enrages the other townspeople.",6.4,83.0
732,https://images-na.ssl-images-amazon.com/images/M/MV5BOGVlM2I0NDUtYjQ4ZC00NTJjLTkzZGUtZGM5NGZjZDQwOWZkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,Dave,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31911.0,"Bill Mitchell is the philandering and distant President of the United States. Dave Kovic is a sweet-natured and caring Temp Agency operator, who by a staggering coincidence looks exactly like the President. As such, when Mitchell wants to escape an official luncheon, the Secret Service hires Dave to stand in for him. Unfortunately, Mitchell suffers a severe stroke whilst having sex with one of his aides, and Dave finds himself stuck in the role indefinitely. The corrupt and manipulative Chief of Staff, Bob Alexander, plans to use Dave to elevate himself to the White House - but unfortunately, he doesn't count on Dave enjoying himself in office, using his luck to make the country a better place, and falling in love with the beautiful First Lady...",6.3,205.0
733,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODAzMzM5N15BMl5BanBnXkFtZTcwMDcxNjEyMQ@@..jpg,Go Fish,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2088.0,"Max is a trendy, pretty, young lesbian, who is having trouble finding love. A friend sets her up with Ely, whom Max likes, but Ely is frumpy, homely, and older. Nor do they have much in common. Can Max learn to look past the packaging?",3.9,5.0
734,https://images-na.ssl-images-amazon.com/images/M/MV5BYjhmYzdlMmQtOWVlOC00NDI0LWFiN2YtMGE0ZTc1ZDJhOGMzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Made in America,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10057.0,"A young black woman discovers that her father was a sperm donor, and if that weren't bad enough, he's white.",5.3,86.0
735,https://images-na.ssl-images-amazon.com/images/M/MV5BNDE0MWE1ZTMtOWFkMS00YjdiLTkwZTItMDljYjY3MjM0NTk5XkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg,Philadelphia,1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9066.0,No one would take his case until one man was willing to take on the system. Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,7.6,1019.0
736,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NjgwMDMyMl5BMl5BanBnXkFtZTcwNTM4MDMzMQ@@..jpg,Shadowlands,1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,46029.0,"C.S. Lewis, a world-renowned writer and professor, leads a passionless life until he meets spirited poet Joy Gresham",6.8,61.0
737,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NDQzNTYwMV5BMl5BanBnXkFtZTcwOTQ1MTEyMQ@@..jpg,Sirens,1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12520.0,"In 1930s Australia, Anglican clergyman Anthony Campion and his prim wife, Estella, are asked to visit noted painter Norman Lindsay, whose planned contribution to an international art exhibit is considered blasphemous. While Campion and Lindsay debate, Estella finds herself drawn to the three beautiful models sitting for the painter's current work, freethinking Sheela, sensual Pru and virginal Giddy.",5.2,31.0
738,https://images-na.ssl-images-amazon.com/images/M/MV5BM2E1MjU5ZmUtYzJkMC00NDM2LTk1MjctMGY3ZGU4ZGNkNWFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Threesome,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10684.0,"Eddy and Stuart share two-thirds of a dormitory suite. Due to bureaucratic error, a woman named Alex is added to their room. At first, relations among the three are tense. Soon, however, Alex falls for Eddy, and Stuart lusts after Alex.",6.3,57.0
739,https://images-na.ssl-images-amazon.com/images/M/MV5BNjk2ODQzNDYxNV5BMl5BanBnXkFtZTgwMTcyNDg4NjE@..jpg,Pretty Woman,1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32513.0,"When millionaire wheeler-dealer Edward Lewis enters a business contract with Hollywood hooker Vivian Ward, he loses his heart in the bargain in this charming romantic comedy. After Edward hires Vivian as his date for a week and gives her a Cinderella makeover, she returns the favor by mellowing the hardnosed tycoon's outlook. Can the poor prostitute and the rich capitalist live happily ever after?",7.0,1807.0
740,https://images-na.ssl-images-amazon.com/images/M/MV5BMjU4NDU2MjUtMGVjMS00NTBmLWI3N2QtZTk3YzY3YjZhNjY4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Jane Eyre,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11101.0,"Jane Eyre is an orphan cast out as a young girl by her aunt, Mrs. Reed, and sent to be raised in a harsh charity school for girls. There she learns to be come a teacher and eventually seeks employment outside the school. Her advertisement is answered by the housekeeper of Thornfield Hall, Mrs. Fairfax.",7.1,51.0
742,https://images-na.ssl-images-amazon.com/images/M/MV5BZTc0ZjNkYTktMmJmOS00OTJlLTg1NWUtMzQ5ZGMxM2NhY2M0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Ransom,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9716.0,"When a rich man's son is kidnapped, he cooperates with the police at first but then tries a unique tactic against the criminals.",6.4,482.0
744,https://images-na.ssl-images-amazon.com/images/M/MV5BYzRlYjBlZDQtMDczMS00MzI2LWE0ZmItZWMwMTBiYWE0YmUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Michael Collins,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4485.0,"Michael Collins plays a crucial role in the establishment of the Irish Free State in the 1920s, but becomes vilified by those hoping to create a completely independent Irish republic.",6.8,98.0
746,https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ5MzU3ODg0OF5BMl5BanBnXkFtZTgwODM0MzQxMDE@..jpg,Real Genius,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14398.0,"Chris is the top brain who just wants to party, Mitch is the 15-year-old college wiz kid. Supposedly hard at work on a lab project with a mysterious deadline, they still find time to use their genius to discover new ways to have fun.",6.6,121.0
747,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMzkyNjIzMl5BMl5BanBnXkFtZTcwMDMyNDcyNA@@..jpg,Benny & Joon,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21334.0,A mentally ill young woman finds her love in an eccentric man who models himself after Buster Keaton.,6.9,220.0
750,https://images-na.ssl-images-amazon.com/images/M/MV5BODFmYjRmMmItMzA1OS00YTJmLTlmZTItYzI4NjAzNzMzYjc5XkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg,Amistad,1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125124.0,"In 1839, the slave ship Amistad set sail from Cuba to America. During the long trip, Cinque leads the slaves in an unprecedented uprising. They are then held prisoner in Connecticut, and their release becomes the subject of heated debate. Freed slave Theodore Joadson wants Cinque and the others exonerated and recruits property lawyer Roger Baldwin to help his case. Eventually, John Quincy Adams also becomes an ally.",6.8,324.0
751,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MTk2ODQxNV5BMl5BanBnXkFtZTcwOTY5MDg0NA@@..jpg,Tomorrow Never Dies,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,845.0,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now 007 must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,6.0,941.0
754,https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0MjU5NzQxNV5BMl5BanBnXkFtZTcwMzQzNzU2NA@@..jpg,Red Corner,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8393.0,"An American attorney on business in China, ends up wrongfully on trial for murder and his only key to innocence is a female defense lawyer from the country.",5.9,79.0
755,https://images-na.ssl-images-amazon.com/images/M/MV5BZTk2ZmUwYmEtNTcwZS00YmMyLWFkYjMtNTRmZDA3YWExMjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Jumanji,1995,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8844.0,"When siblings Judy and Peter discover an enchanted board game that opens the door to a magical world, they unwittingly invite Alan -- an adult who's been trapped inside the game for 26 years -- into their living room. Alan's only hope for freedom is to finish the game, which proves risky as all three find themselves running from giant rhinoceroses, evil monkeys and other terrifying creatures.",6.9,2413.0
756,https://images-na.ssl-images-amazon.com/images/M/MV5BOTEyNzg5NjYtNDU4OS00MWYxLWJhMTItYWU4NTkyNDBmM2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Father of the Bride Part II,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11862.0,"Just when George Banks has recovered from his daughter's wedding, he receives the news that she's pregnant ... and that George's wife, Nina, is expecting too. He was planning on selling their home, but that's a plan that -- like George -- will have to change with the arrival of both a grandchild and a kid of his own.",5.7,173.0
757,https://images-na.ssl-images-amazon.com/images/M/MV5BOTIwMzk1MDc1MF5BMl5BanBnXkFtZTcwMTEzNDkyMQ@@..jpg,Across the Sea of Time,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34615.0,"A young Russian boy, Thomas Minton, travels to New York as a passenger on a Russian freighter. Close to Ellis Island he gets off and thus starts his journey to America the same way as all immigrants in former times. Thomas is searching for the family of one of his ancestors, who had emigrated decades ago, but once sent a letter home together with a sample of his new profession: 3D-Photography. The boy follows his relative's traces by counter-checking the old 3D-Photographs of New York (using an antique viewer) with the same places and how they look today. This way, the audience gets to see the Big Apple in former times as well as today.",3.5,2.0
758,https://images-na.ssl-images-amazon.com/images/M/MV5BZGI0ZDZhOGUtZDZiOS00NWE2LThjNzQtYzI3ZGFjODUwZjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Lawnmower Man 2: Beyond Cyberspace,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,48750.0,"Jobe is resuscitated by Jonathan Walker. He wants Jobe to create a special computer chip that would connect all the computers in the world into one network, which Walker would control and use. But what Walker doesn't realize is a group of teenage hackers are on to him and out to stop his plan.",2.8,32.0
759,https://images-na.ssl-images-amazon.com/images/M/MV5BMTE4M2Q2ZjctMGViNS00NzhiLWFkMjMtMjY2NWMzOWUzM2Y3XkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,Fair Game,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27526.0,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",4.1,54.0
760,https://images-na.ssl-images-amazon.com/images/M/MV5BM2M2ZGM0NDUtODRhNS00MjcxLTg3ZWYtYjkyZDJkYmVjOWYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Screamers,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146599.0,"(SIRIUS 6B, Year 2078) On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",6.1,154.0
761,https://images-na.ssl-images-amazon.com/images/M/MV5BODg1ODNjMzItYjRkMS00NmExLTkxNWUtMWYwNWM2NDU1YzU1XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Nick of Time,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11062.0,"Gene Watson is a public accountant who arrives on a train at Union Station in Los Angeles, accompanied by his 6-year-old daughter Lynn. Because of his ordinary looks, he is approached by a pair of sinister people named Smith and Jones.",6.1,190.0
762,https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ4OTU0ODktY2E5YS00MGFhLTgwZTEtZWFkOGMxMmFmOTg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Beautiful Girls,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9614.0,"During a snowy winter in the small fictional town of Knight""s Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",6.6,103.0
763,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NjUxODg3Ml5BMl5BanBnXkFtZTcwNzcyODc5Mw@@..jpg,Happy Gilmore,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16934.0,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",6.5,767.0
764,https://images-na.ssl-images-amazon.com/images/M/MV5BMmFjYWU4YTgtZGQ1OC00ZjhlLWI3ZjMtMzZhN2I1Y2I1MWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,If Lucy Fell,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11000.0,"Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable romances within a month, they must jump off the Brooklyn Bridge.",5.4,11.0
765,https://images-na.ssl-images-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Boomerang,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10474.0,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill.",5.4,139.0
766,https://images-na.ssl-images-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@..jpg,Man of the Year,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26564.0,"First-time director Dirk Shafer also penned this raucous ""mockumentary,"" a blend of fact and fiction that re-creates his 1992 reign as Playgirl magazine's Centerfold of the Year. When Shafer chooses to keep the fact that he's gay a secret from the magazine's editors, he finds himself living the ultimate lie -- and incapable of giving female readers what they really want. Will he succumb to his lover's pressures to come out of the closet?",3.8,2.0
768,https://images-na.ssl-images-amazon.com/images/M/MV5BZThhYTlhMDUtMDhjZi00MTljLTkwMDYtOGU3ZjVlMWE4NDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Casper,1995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34574.0,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.",6.0,1045.0
769,https://images-na.ssl-images-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Congo,1995,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11472.0,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.",5.0,214.0
770,https://images-na.ssl-images-amazon.com/images/M/MV5BNjI3NjFiNmMtMmQ1ZC00OTUwLWJlMWMtM2UxY2M2NDQ0OWJhXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg,Devil in a Blue Dress,1995,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,32646.0,"In late 1940s Los Angeles, Easy Rawlins is an unemployed black World War II veteran with few job prospects. At a bar, Easy meets DeWitt Albright, a mysterious white man looking for someone to investigate the disappearance of a missing white woman named Daphne Monet, who he suspects is hiding out in one of the city's black jazz clubs. Strapped for money and facing house payments, Easy takes the job, but soon finds himself in over his head.",6.3,88.0
771,https://images-na.ssl-images-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Johnny Mnemonic,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,47939.0,"A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.  In a dystopian 2021, Johnny (Keanu Reeves) is a data trafficker who has an implant that allows him to securely store data too sensitive for regular computer networks. On one delivery run, he accepts a package that not only exceeds the implant's safety limits - and will kill him if the data is not removed in time - but also contains information far more important and valuable than he had ever imagined. On a race against time, he must avoid the assassins sent to kill him and remove the data before it, too, ends his life.",5.5,380.0
772,https://images-na.ssl-images-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Kids,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3512.0,"A controversial portrayal of teens in New York City which exposes a deeply disturbing world of sex and substance abuse. The film focuses on a sexually reckless, freckle-faced boy named Telly, whose goal is to have sex with as many different girls as he can. When Jenny, a girl who has had sex only once, tests positive for HIV, she knows she contracted the disease from Telly. When Jenny discovers that Telly's idea of ""safe sex"" is to only have sex with virgins, and is continuing to pass the disease onto other unsuspecting girls, Jenny makes it her business to try to stop him.",6.8,280.0
